Cases_CaseNumber,Products_ProductID,Products_Department,CaseTasks_Department
450131,CRNBRUX,C&B,FINISHING
450131,CRNZIRCBR,C&B,CAD Mill crown/coping
450131,CRNBRUX,C&B,FIXED MODELS
450131,CRNZIRCBR,C&B,Die Trim
450131,CRNBRUX,C&B,FIXED QC
450131,CRNZIRCBR,C&B,FINISHING
450131,CRNBRUX,C&B,Invoice and Ship
450131,CRNZIRCBR,C&B,FIXED QC
450131,CRNBRUX,C&B,Outsource Design full contour
450131,CRNZIRCBR,C&B,Scan for crowns
450131,CRNBRUX,C&B,Scan for crowns
450131,CRNZIRCBR,C&B,SCHEDULING
450131,CRNBRUX,C&B,SCHEDULING
450131,CRNZIRCBR,C&B,Sinter
450131,CRNBRUX,C&B,Stain & Glaze
450131,CRNZIRCBR,C&B,FIXED MODELS
450131,CRNZIRCBR,C&B,Invoice and Ship
450131,CRNZIRCBR,C&B,Outsource Design full contour
450131,CRNZIRCBR,C&B,Stain & Glaze
450304,CRNEZZ,C&B,C&B
450304,CRNEZZ,C&B,Brux Porcelain
450304,CRNEZZ,C&B,FIXED MODELS
450304,CRNEZZ,C&B,CAD Mill crown/coping
450304,CRNEZZ,C&B,Fixed QC
450304,CRNEZZ,C&B,Die Trim
450304,CRNEZZ,C&B,Outsource Design full contour
450304,CRNEZZ,C&B,Invoice and Ship
450304,CRNEZZ,C&B,Sinter
450304,CRNEZZ,C&B,Scan for crowns
450304,CRNEZZ,C&B,SCHEDULING
450304,CRNEZZ,C&B,Stain & Glaze
442424,DIGBRUXCRN,C&B,BUSOFF
442424,DIGBRUXCRN,C&B,CAD DESIGN
442424,DIGBRUXCRN,C&B,C&B
442424,DIGBRUXCRN,C&B,FIXED QC
442424,DIGBRUXCRN,C&B,SCHEDULING
442424,DIGBRUXCRN,C&B,SINTER
442424,DIGBRUXCRN,C&B,STAINGLZ
449818,,,
449575,CRNBRUX,C&B,C&B
449575,CRNBRUX,C&B,Brux Porcelain
449575,CRNBRUX,C&B,CAD Mill crown/coping
449575,CRNBRUX,C&B,Die Trim
449575,CRNBRUX,C&B,FIXED QC
449575,CRNBRUX,C&B,FIXED MODELS
449575,CRNBRUX,C&B,Outsource Design full contour
449575,CRNBRUX,C&B,IMPLANTS
449575,CRNBRUX,C&B,Scan for crowns
449575,CRNBRUX,C&B,Sinter
449575,CRNBRUX,C&B,Stain & Glaze
449575,SMTCRN,IMPLANTS,C&B
449575,SMTCRN,IMPLANTS,Brux Porcelain
449575,SMTCRN,IMPLANTS,CAD Mill crown/coping
449575,SMTCRN,IMPLANTS,FIXED QC
449575,SMTCRN,IMPLANTS,Die Trim
449575,SMTCRN,IMPLANTS,Scan for crowns
449575,SMTCRN,IMPLANTS,FIXED MODELS
449575,SMTCRN,IMPLANTS,Sinter
449575,SMTCRN,IMPLANTS,IMPLANTS
449575,SMTCRN,IMPLANTS,Stain & Glaze
449575,SMTCRN,IMPLANTS,Outsource Design full contour
450091,ART-EVQC-CLSCN,MISC,
450091,NP,Alloy,
450091,DIGPFMCRN,C&B,
450459,DENSET>9,Removables,Removables
450459,DENSET>9,Removables,BUSOFF
450459,DENSET>9,Removables,REMQC
450459,DENSET>9,Removables,SCHEDULING
450459,DTMONDP8,Removables,Removables
450459,DTMONDP8,Removables,BUSOFF
450459,DTMONDP8,Removables,REMQC
450459,DTMONDP8,Removables,SCHEDULING
440529,DIGBRUXCRN,C&B,BUSOFF
440529,DIGBRUXCRN,C&B,CAD DESIGN
440529,DIGBRUXCRN,C&B,C&B
440529,DIGBRUXCRN,C&B,SCHEDULING
440529,DIGBRUXCRN,C&B,FIXED QC
440529,DIGBRUXCRN,C&B,SINTER
440529,DIGBRUXCRN,C&B,STAINGLZ
446127,,,
448806,DIGBRUXCRN,C&B,
450117,CRA,SPLINTS,BUSOFF
450117,CRA,SPLINTS,PRINTING
450117,CRA,SPLINTS,CAD SCANNING
450117,CRA,SPLINTS,SPLINTS
450117,CRA,SPLINTS,SCHEDULING
450117,INFCONT,MISC,SCHEDULING
450117,INFCONT,MISC,BUSOFF
450117,INFCONT,MISC,CAD SCANNING
450117,INFCONT,MISC,PRINTING
450117,INFCONT,MISC,SPLINTS
450305,DIGEZZCRN,C&B,Brux Porcelain
450305,DIGEZZCRN,C&B,CAD Mill crown/coping
450305,DIGEZZCRN,C&B,Fixed QC
450305,DIGEZZCRN,C&B,FIXED MODELS
450305,DIGEZZCRN,C&B,Invoice and Ship
450305,DIGEZZCRN,C&B,Outsource Design full contour
450305,DIGEZZCRN,C&B,SCHEDULING
450305,DIGEZZCRN,C&B,Sinter
450305,DIGEZZCRN,C&B,Stain & Glaze
446269,,,
449495,DENCLASP,Removables,Removables
449495,DENCLASP,Removables,BUSOFF
449495,DENPROC,Removables,Removables
449495,DENCLASP,Removables,REMQC
449495,DENSET>9,Removables,BUSOFF
449495,DENCLASP,Removables,SCHEDULING
449495,DENSET>9,Removables,Removables
449495,DENPROC,Removables,BUSOFF
449495,DENSET>9,Removables,REMQC
449495,DENPROC,Removables,REMQC
449495,DENSET>9,Removables,SCHEDULING
449495,DENPROC,Removables,SCHEDULING
449495,DTARTICA6,Removables,Removables
449495,DTARTICA6,Removables,BUSOFF
449495,DTARTICP8,Removables,BUSOFF
449495,DTARTICA6,Removables,REMQC
449495,DTARTICP8,Removables,REMQC
449495,DTARTICA6,Removables,SCHEDULING
449495,DTARTICP8,Removables,SCHEDULING
449495,DTARTICP8,Removables,Removables
449495,MODSTOREM,Removables,BUSOFF
449495,MODSTOREM,Removables,Removables
449495,MODSTOREM,Removables,REMQC
449495,MODSTOREM,Removables,SCHEDULING
450363,CRNEZZ,C&B,Brux Porcelain
450363,CRNEZZ,C&B,C&B
450363,CRNEZZ,C&B,Fixed QC
450363,CRNEZZ,C&B,CAD Mill crown/coping
450363,CRNEZZ,C&B,Scan for crowns
450363,CRNEZZ,C&B,Die Trim
450363,CRNEZZ,C&B,Sinter
450363,CRNEZZ,C&B,FINISHING
450363,CRNZIRCBR,C&B,C&B
450363,CRNEZZ,C&B,FIXED MODELS
450363,CRNZIRCBR,C&B,FIXED MODELS
450363,CRNEZZ,C&B,Invoice and Ship
450363,CRNZIRCBR,C&B,Fixed QC
450363,CRNEZZ,C&B,Outsource Design full contour
450363,CRNZIRCBR,C&B,Outsource Design full contour
450363,CRNEZZ,C&B,SCHEDULING
450363,CRNZIRCBR,C&B,Sinter
450363,CRNEZZ,C&B,Stain & Glaze
450363,CRNZIRCBR,C&B,Brux Porcelain
450363,CRNZIRCBR,C&B,CAD Mill crown/coping
450363,CRNZIRCBR,C&B,Die Trim
450363,CRNZIRCBR,C&B,FINISHING
450363,CRNZIRCBR,C&B,Invoice and Ship
450363,CRNZIRCBR,C&B,Scan for crowns
450363,CRNZIRCBR,C&B,SCHEDULING
450363,CRNZIRCBR,C&B,Stain & Glaze
450348,CRNBRUX,C&B,Brux Porcelain
450348,CRNBRUX,C&B,C&B
450348,CRNBRUX,C&B,CAD Mill crown/coping
450348,CRNBRUX,C&B,FIXED MODELS
450348,CRNBRUX,C&B,Die Trim
450348,CRNBRUX,C&B,Invoice and Ship
450348,CRNBRUX,C&B,FIXED QC
450348,CRNBRUX,C&B,Outsource Design full contour
450348,CRNBRUX,C&B,SCHEDULING
450348,CRNBRUX,C&B,Scan for crowns
450348,CRNBRUX,C&B,Sinter
450348,CRNBRUX,C&B,Stain & Glaze
450279,DIGEZZCRN,C&B,CAD Mill crown/coping
450279,DIGEZZCRN,C&B,Brux Porcelain
450279,DIGEZZCRN,C&B,Outsource Design full contour
450279,DIGEZZCRN,C&B,FIXED MODELS
450279,DIGEZZCRN,C&B,SCHEDULING
450279,DIGEZZCRN,C&B,Fixed QC
450279,DIGEZZCRN,C&B,Invoice and Ship
450279,DIGEZZCRN,C&B,Sinter
450279,DIGEZZCRN,C&B,Stain & Glaze
450120,CRNBRUX,C&B,C&B
450120,CRNBRUX,C&B,Brux Porcelain
450120,CRNBRUX,C&B,CAD Mill crown/coping
450120,CRNBRUX,C&B,Fixed QC
450120,CRNBRUX,C&B,Die Trim
450120,CRNBRUX,C&B,Invoice and Ship
450120,CRNBRUX,C&B,FIXED MODELS
450120,CRNBRUX,C&B,Scan Abutments
450120,CRNBRUX,C&B,Impl Eval/Set TA
450120,CRNBRUX,C&B,Scan for crowns
450120,CRNBRUX,C&B,IMPLANTS
450120,CRNBRUX,C&B,Sinter
450120,CRNBRUX,C&B,Outsource Design full contour
450120,CRNBRUX,C&B,Stain & Glaze
450120,CRNBRUX,C&B,SCHEDULING
450120,CRNBRUX,C&B,Tissue Trim
450120,INFCONT,MISC,Brux Porcelain
450120,INFCONT,MISC,Die Trim
450120,INFCONT,MISC,C&B
450120,INFCONT,MISC,FIXED MODELS
450120,INFCONT,MISC,CAD Mill crown/coping
450120,INFCONT,MISC,Impl Eval/Set TA
450120,INFCONT,MISC,Fixed QC
450120,INFCONT,MISC,IMPLANTS
450120,INFCONT,MISC,Invoice and Ship
450120,INFCONT,MISC,Outsource Design full contour
450120,INFCONT,MISC,Scan Abutments
450120,INFCONT,MISC,Tissue Trim
450120,INFCONT,MISC,Scan for crowns
450120,SCREWRETCRN,IMPLANTS,Brux Porcelain
450120,INFCONT,MISC,SCHEDULING
450120,SCREWRETCRN,IMPLANTS,C&B
450120,INFCONT,MISC,Sinter
450120,SCREWRETCRN,IMPLANTS,Die Trim
450120,INFCONT,MISC,Stain & Glaze
450120,SCREWRETCRN,IMPLANTS,Impl Eval/Set TA
450120,SCREWRETCRN,IMPLANTS,CAD Mill crown/coping
450120,SCREWRETCRN,IMPLANTS,IMPLANTS
450120,SCREWRETCRN,IMPLANTS,FIXED MODELS
450120,SCREWRETCRN,IMPLANTS,Outsource Design full contour
450120,SCREWRETCRN,IMPLANTS,Fixed QC
450120,SCREWRETCRN,IMPLANTS,Sinter
450120,SCREWRETCRN,IMPLANTS,Invoice and Ship
450120,SCREWRETCRN,IMPLANTS,Tissue Trim
450120,SCREWRETCRN,IMPLANTS,Scan Abutments
450120,SCREWRETCRN,IMPLANTS,Scan for crowns
450120,SCREWRETCRN,IMPLANTS,SCHEDULING
450120,SCREWRETCRN,IMPLANTS,Stain & Glaze
449034,ART-EVQC-CLSCN,MISC,Design abutment
449034,ART-EVQC-CLSCN,MISC,BUSOFF
449034,ART-EVQC-CLSCN,MISC,Fixed QC
449034,ART-EVQC-CLSCN,MISC,C&B
449034,ART-EVQC-CLSCN,MISC,Outsource Impl/Abutment
449034,ART-EVQC-CLSCN,MISC,CAD DESIGN
449034,ART-EVQC-CLSCN,MISC,Scan Abutments
449034,ART-EVQC-CLSCN,MISC,FIXED MODELS
449034,ART-EVQC-CLSCN,MISC,SCHEDULING
449034,ART-EVQC-CLSCN,MISC,Impl Eval/Set TA
449034,ART-EVQC-CLSCN,MISC,SINTER
449034,ART-EVQC-CLSCN,MISC,Impl. Abut. QC
449034,ART-EVQC-CLSCN,MISC,STAINGLZ
449034,ART-EVQC-CLSCN,MISC,Tissue Trim
449034,BIOHSMT,IMPLANTS,CAD DESIGN
449034,BIOHSMT,IMPLANTS,BUSOFF
449034,BIOHSMT,IMPLANTS,Fixed QC
449034,BIOHSMT,IMPLANTS,C&B
449034,BIOHSMT,IMPLANTS,Impl Eval/Set TA
449034,BIOHSMT,IMPLANTS,Design abutment
449034,BIOHSMT,IMPLANTS,Outsource Impl/Abutment
449034,BIOHSMT,IMPLANTS,FIXED MODELS
449034,BIOHSMT,IMPLANTS,SINTER
449034,BIOHSMT,IMPLANTS,Impl. Abut. QC
449034,BIOHSMT,IMPLANTS,STAINGLZ
449034,BIOHSMT,IMPLANTS,Scan Abutments
449034,BIOHSMT,IMPLANTS,Tissue Trim
449034,BIOHSMT,IMPLANTS,SCHEDULING
449034,DIGANALOG,IMPLANT PT,CAD DESIGN
449034,DIGANALOG,IMPLANT PT,BUSOFF
449034,DIGANALOG,IMPLANT PT,Fixed QC
449034,DIGANALOG,IMPLANT PT,C&B
449034,DIGANALOG,IMPLANT PT,Impl Eval/Set TA
449034,DIGANALOG,IMPLANT PT,Design abutment
449034,DIGANALOG,IMPLANT PT,Outsource Impl/Abutment
449034,DIGANALOG,IMPLANT PT,FIXED MODELS
449034,DIGANALOG,IMPLANT PT,STAINGLZ
449034,DIGANALOG,IMPLANT PT,Impl. Abut. QC
449034,DIGANALOG,IMPLANT PT,Tissue Trim
449034,DIGANALOG,IMPLANT PT,Scan Abutments
449034,DIGBRUXCRN,C&B,BUSOFF
449034,DIGANALOG,IMPLANT PT,SCHEDULING
449034,DIGBRUXCRN,C&B,C&B
449034,DIGANALOG,IMPLANT PT,SINTER
449034,DIGBRUXCRN,C&B,Design abutment
449034,DIGBRUXCRN,C&B,CAD DESIGN
449034,DIGBRUXCRN,C&B,Fixed QC
449034,DIGBRUXCRN,C&B,FIXED MODELS
449034,DIGBRUXCRN,C&B,Impl Eval/Set TA
449034,DIGBRUXCRN,C&B,Impl. Abut. QC
449034,DIGBRUXCRN,C&B,Outsource Impl/Abutment
449034,DIGBRUXCRN,C&B,Scan Abutments
449034,DIGBRUXCRN,C&B,Tissue Trim
449034,DIGBRUXCRN,C&B,SCHEDULING
449034,DIGBRUXCRN,C&B,SINTER
449034,DIGBRUXCRN,C&B,STAINGLZ
450384,ART-EVQC-CLDD,MISC,Removables
450384,ART-EVQC-CLDD,MISC,
450384,ART-EVQC-CLDD,MISC,SCHEDULING
450384,ART-EVQC-CLDD,MISC,BUSOFF
450384,DIGCRAHARD,SPLINTS,PRINTING
450384,ART-EVQC-CLDD,MISC,PRINTING
450384,DIGCRAHARD,SPLINTS,Removables
450384,DIGCRAHARD,SPLINTS,
450384,DIGCRAHARD,SPLINTS,SCHEDULING
450384,DIGCRAHARD,SPLINTS,BUSOFF
450384,DIGMODCADREM,Removables,BUSOFF
450384,DIGMODCADREM,Removables,
450384,DIGMODCADREM,Removables,PRINTING
450384,DIGMODCADREM,Removables,Removables
450384,DIGMODCADREM,Removables,SCHEDULING
450242,DENFULPSET,Removables,BUSOFF
450242,DENFULPSET,Removables,Removables
450242,DENFULPSET,Removables,REMQC
450242,DENFULPSET,Removables,SCHEDULING
441002,DIGBRUXCRN,C&B,BUSOFF
441002,DIGBRUXCRN,C&B,CAD DESIGN
441002,DIGBRUXCRN,C&B,C&B
441002,DIGBRUXCRN,C&B,FIXED QC
441002,DIGBRUXCRN,C&B,SCHEDULING
441002,DIGBRUXCRN,C&B,SINTER
441002,DIGBRUXCRN,C&B,STAINGLZ
450467,CRNZIRBRLG,C&B,FINISHING
450467,ART-EVQC-CLSCN,MISC,FINISHING
450467,CRNZIRBRLG,C&B,SCHEDULING
450467,ART-EVQC-CLSCN,MISC,SCHEDULING
450405,CRNBRUX,C&B,C&B
450405,CRNBRUX,C&B,Brux Porcelain
450405,CRNBRUX,C&B,CAD Mill crown/coping
450405,CRNBRUX,C&B,Die Trim
450405,CRNBRUX,C&B,FIXED QC
450405,CRNBRUX,C&B,FIXED MODELS
450405,CRNBRUX,C&B,Outsource Design full contour
450405,CRNBRUX,C&B,Invoice and Ship
450405,CRNBRUX,C&B,Scan for crowns
450405,CRNBRUX,C&B,Sinter
450405,CRNBRUX,C&B,SCHEDULING
450405,CRNBRUX,C&B,Stain & Glaze
450405,INFCONT,MISC,Brux Porcelain
450405,INFCONT,MISC,C&B
450405,INFCONT,MISC,Die Trim
450405,INFCONT,MISC,CAD Mill crown/coping
450405,INFCONT,MISC,FIXED QC
450405,INFCONT,MISC,FIXED MODELS
450405,INFCONT,MISC,Scan for crowns
450405,INFCONT,MISC,Invoice and Ship
450405,INFCONT,MISC,SCHEDULING
450405,INFCONT,MISC,Outsource Design full contour
450405,INFCONT,MISC,Sinter
450405,INFCONT,MISC,Stain & Glaze
449984,INFCONT,MISC,BUSOFF
449984,INFCONT,MISC,CAD DESIGN
449984,INFCONT,MISC,IMPLANTS
449984,INFCONT,MISC,PRINTING
449984,INFCONT,MISC,SCHEDULING
449984,INFCONT,MISC,Removables
449984,MODSTOREM,Removables,CAD DESIGN
449984,MODSTOREM,Removables,BUSOFF
449984,MODSTOREM,Removables,SCHEDULING
449984,MODSTOREM,Removables,IMPLANTS
449984,SGADDSITE,Surgical Guides,CAD DESIGN
449984,MODSTOREM,Removables,PRINTING
449984,SGADDSITE,Surgical Guides,PRINTING
449984,MODSTOREM,Removables,Removables
449984,SGADDSITE,Surgical Guides,Removables
449984,SGADDSITE,Surgical Guides,BUSOFF
449984,SGADDSITE,Surgical Guides,SCHEDULING
449984,SGADDSITE,Surgical Guides,IMPLANTS
449984,SGSTNTBSKY,Surgical Guides,CAD DESIGN
449984,SGSTNTBSKY,Surgical Guides,BUSOFF
449984,SGSTNTBSKY,Surgical Guides,Removables
449984,SGSTNTBSKY,Surgical Guides,IMPLANTS
449984,SGSTNTBSKY,Surgical Guides,SCHEDULING
449984,SGSTNTBSKY,Surgical Guides,PRINTING
449631,PHOTOZRBASE,CHAIRSIDE SERVICES,BUSOFF
449631,PHOTOZRBASE,CHAIRSIDE SERVICES,CAD DESIGN
449631,PHOTOZRBASE,CHAIRSIDE SERVICES,CEMENT
449631,PHOTOZRBASE,CHAIRSIDE SERVICES,SCHEDULING
449631,PHOTOZRBASE,CHAIRSIDE SERVICES,CHAIRSIDE SERVICES
449631,PHOTOZRBASE,CHAIRSIDE SERVICES,SINTER
449631,PHOTOZRBASE,CHAIRSIDE SERVICES,FINISHING
449631,PHOTOZRBASE,CHAIRSIDE SERVICES,FIXED QC
449631,PHOTOZRBASE,CHAIRSIDE SERVICES,STAINGLZ
441584,DIGEZZCRN,C&B,Brux Porcelain
441584,DIGEZZCRN,C&B,CAD Mill crown/coping
441584,DIGEZZCRN,C&B,Fixed QC
441584,DIGEZZCRN,C&B,FIXED MODELS
441584,DIGEZZCRN,C&B,Invoice and Ship
441584,DIGEZZCRN,C&B,Outsource Design full contour
441584,DIGEZZCRN,C&B,SCHEDULING
441584,DIGEZZCRN,C&B,Sinter
441584,DIGEZZCRN,C&B,Stain & Glaze
450154,DENEVALREM,Removables,BUSOFF
450154,DENEVALREM,Removables,Complex Repair
450154,DENEVALREM,Removables,Rem Model
450154,DENEVALREM,Removables,Removable QC
450154,DENEVALREM,Removables,Removables
450154,INFCONT,MISC,Complex Repair
450154,DENEVALREM,Removables,SCHEDULING
450154,INFCONT,MISC,Removables
450154,INFCONT,MISC,BUSOFF
450154,INFCONT,MISC,SCHEDULING
450154,INFCONT,MISC,Rem Model
450154,REMADJ,Removables,BUSOFF
450154,INFCONT,MISC,Removable QC
450154,REMADJ,Removables,Complex Repair
450154,REMADJ,Removables,Rem Model
450154,REMADJ,Removables,Removable QC
450154,REMADJ,Removables,Removables
450154,REMADJ,Removables,SCHEDULING
450126,CRNBRUX,C&B,FIXED MODELS
450126,CRNBRUX,C&B,Brux Porcelain
450126,CRNBRUX,C&B,Invoice and Ship
450126,CRNBRUX,C&B,C&B
450126,CRNBRUX,C&B,Outsource Design full contour
450126,CRNBRUX,C&B,CAD Mill crown/coping
450126,CRNBRUX,C&B,Stain & Glaze
450126,CRNBRUX,C&B,Die Trim
450126,INFCONT,MISC,C&B
450126,CRNBRUX,C&B,FIXED QC
450126,INFCONT,MISC,FIXED QC
450126,CRNBRUX,C&B,Scan for crowns
450126,INFCONT,MISC,Outsource Design full contour
450126,CRNBRUX,C&B,SCHEDULING
450126,INFCONT,MISC,Sinter
450126,CRNBRUX,C&B,Sinter
450126,INFCONT,MISC,Brux Porcelain
450126,INFCONT,MISC,CAD Mill crown/coping
450126,INFCONT,MISC,Die Trim
450126,INFCONT,MISC,FIXED MODELS
450126,INFCONT,MISC,Invoice and Ship
450126,INFCONT,MISC,Scan for crowns
450126,INFCONT,MISC,SCHEDULING
450126,INFCONT,MISC,Stain & Glaze
450520,DENCLASP,Removables,Removables
450520,DENCLASP,Removables,BUSOFF
450520,DIGFLIP1-5,PARTIAL,Removables
450520,DENCLASP,Removables,PRINTING
450520,DIGMODCADREM,Removables,BUSOFF
450520,DENCLASP,Removables,REMQC
450520,DIGMODCADREM,Removables,REMQC
450520,DIGFLIP1-5,PARTIAL,BUSOFF
450520,DTARTICA1,Removables,Removables
450520,DIGFLIP1-5,PARTIAL,PRINTING
450520,DTARTICA1,Removables,REMQC
450520,DIGFLIP1-5,PARTIAL,REMQC
450520,DIGMODCADREM,Removables,PRINTING
450520,DIGMODCADREM,Removables,Removables
450520,DTARTICA1,Removables,BUSOFF
450520,DTARTICA1,Removables,PRINTING
450272,DIGANALOG,IMPLANT PT,Brux Porcelain
450272,DIGANALOG,IMPLANT PT,Design abutment
450272,DIGANALOG,IMPLANT PT,CAD Mill crown/coping
450272,DIGANALOG,IMPLANT PT,Impl Eval/Set TA
450272,DIGANALOG,IMPLANT PT,FIXED MODELS
450272,DIGANALOG,IMPLANT PT,Outsource Design full contour
450272,DIGANALOG,IMPLANT PT,Fixed QC
450272,DIGANALOG,IMPLANT PT,Outsource Impl/Abutment
450272,DIGANALOG,IMPLANT PT,Impl. Abut. QC
450272,DIGANALOG,IMPLANT PT,Tissue Trim
450272,DIGANALOG,IMPLANT PT,Invoice and Ship
450272,DIGEZZCRN,C&B,Brux Porcelain
450272,DIGANALOG,IMPLANT PT,Scan Abutments
450272,DIGEZZCRN,C&B,CAD Mill crown/coping
450272,DIGANALOG,IMPLANT PT,SCHEDULING
450272,DIGEZZCRN,C&B,Fixed QC
450272,DIGANALOG,IMPLANT PT,Sinter
450272,DIGEZZCRN,C&B,Invoice and Ship
450272,DIGANALOG,IMPLANT PT,Stain & Glaze
450272,DIGEZZCRN,C&B,Outsource Impl/Abutment
450272,DIGEZZCRN,C&B,Design abutment
450272,DIGEZZCRN,C&B,Scan Abutments
450272,DIGEZZCRN,C&B,FIXED MODELS
450272,DIGEZZCRN,C&B,SCHEDULING
450272,DIGEZZCRN,C&B,Impl Eval/Set TA
450272,DIGEZZCRN,C&B,Sinter
450272,DIGEZZCRN,C&B,Impl. Abut. QC
450272,DIGEZZCRN,C&B,Stain & Glaze
450272,DIGEZZCRN,C&B,Outsource Design full contour
450272,NOBSMT,IMPLANTS,Design abutment
450272,DIGEZZCRN,C&B,Tissue Trim
450272,NOBSMT,IMPLANTS,FIXED MODELS
450272,NOBSMT,IMPLANTS,Brux Porcelain
450272,NOBSMT,IMPLANTS,Impl. Abut. QC
450272,NOBSMT,IMPLANTS,CAD Mill crown/coping
450272,NOBSMT,IMPLANTS,Outsource Design full contour
450272,NOBSMT,IMPLANTS,Fixed QC
450272,NOBSMT,IMPLANTS,Scan Abutments
450272,NOBSMT,IMPLANTS,Impl Eval/Set TA
450272,NOBSMT,IMPLANTS,Sinter
450272,NOBSMT,IMPLANTS,Invoice and Ship
450272,NOBSMT,IMPLANTS,Stain & Glaze
450272,NOBSMT,IMPLANTS,Outsource Impl/Abutment
450272,NOBSMT,IMPLANTS,Tissue Trim
450272,NOBSMT,IMPLANTS,SCHEDULING
450118,CRNTEMP,C&B,CAD DESIGN
450118,CRNTEMP,C&B,BUSOFF
450118,CRNZIRCBR,C&B,CAD DESIGN
450118,CRNTEMP,C&B,C&B
450118,CRNZIRCBR,C&B,CAD SCANNING
450118,CRNTEMP,C&B,CAD SCANNING
450118,CRNZIRCBR,C&B,FINISHING
450118,CRNTEMP,C&B,FINISHING
450118,CRNZIRCBR,C&B,FIXED QC
450118,CRNTEMP,C&B,FIXED QC
450118,CRNZIRCBR,C&B,SCHEDULING
450118,CRNTEMP,C&B,SCHEDULING
450118,CRNZIRCBR,C&B,WAX
450118,CRNTEMP,C&B,WAX
450118,INFCONT,MISC,BUSOFF
450118,CRNZIRCBR,C&B,BUSOFF
450118,INFCONT,MISC,C&B
450118,CRNZIRCBR,C&B,C&B
450118,INFCONT,MISC,CAD SCANNING
450118,INFCONT,MISC,CAD DESIGN
450118,INFCONT,MISC,FINISHING
450118,INFCONT,MISC,FIXED QC
450118,INFCONT,MISC,SCHEDULING
450118,INFCONT,MISC,WAX
442704,ART-EVQC-CLDR,MISC,
442704,INFCONT,MISC,
450352,CRNBRUX,C&B,CAD Mill crown/coping
450352,CRNBRUX,C&B,Brux Porcelain
450352,CRNBRUX,C&B,Die Trim
450352,CRNBRUX,C&B,C&B
450352,CRNBRUX,C&B,FIXED QC
450352,CRNBRUX,C&B,FIXED MODELS
450352,CRNBRUX,C&B,Invoice and Ship
450352,CRNBRUX,C&B,Sinter
450352,CRNBRUX,C&B,Outsource Design full contour
450352,CRNBRUX,C&B,Scan for crowns
450352,CRNBRUX,C&B,SCHEDULING
450352,CRNBRUX,C&B,Stain & Glaze
450164,CRNEZZ,C&B,C&B
450164,CRNEZZ,C&B,Brux Porcelain
450164,CRNEZZ,C&B,CAD Mill crown/coping
450164,CRNEZZ,C&B,Sinter
450164,CRNEZZ,C&B,Die Trim
450164,INFCONT,MISC,FIXED MODELS
450164,CRNEZZ,C&B,FIXED MODELS
450164,INFCONT,MISC,Invoice and Ship
450164,CRNEZZ,C&B,Fixed QC
450164,INFCONT,MISC,Outsource Design full contour
450164,CRNEZZ,C&B,Invoice and Ship
450164,INFCONT,MISC,Stain & Glaze
450164,CRNEZZ,C&B,Outsource Design full contour
450164,CRNEZZ,C&B,Scan for crowns
450164,CRNEZZ,C&B,SCHEDULING
450164,CRNEZZ,C&B,Stain & Glaze
450164,INFCONT,MISC,Brux Porcelain
450164,INFCONT,MISC,C&B
450164,INFCONT,MISC,CAD Mill crown/coping
450164,INFCONT,MISC,Die Trim
450164,INFCONT,MISC,Fixed QC
450164,INFCONT,MISC,Scan for crowns
450164,INFCONT,MISC,SCHEDULING
450164,INFCONT,MISC,Sinter
445834,DIGBRUXCRN,C&B,CAD DESIGN
445834,DIGBRUXCRN,C&B,BUSOFF
445834,DIGBRUXCRN,C&B,FIXED QC
445834,DIGBRUXCRN,C&B,C&B
445834,DIGBRUXCRN,C&B,SCHEDULING
445834,DIGBRUXCRN,C&B,SINTER
445834,DIGBRUXCRN,C&B,STAINGLZ
450469,CRNBRUX,C&B,C&B
450469,CRNBRUX,C&B,Brux Porcelain
450469,CRNBRUX,C&B,CAD Mill crown/coping
450469,CRNBRUX,C&B,Die Trim
450469,CRNBRUX,C&B,FIXED MODELS
450469,CRNBRUX,C&B,FIXED QC
450469,CRNBRUX,C&B,Invoice and Ship
450469,CRNBRUX,C&B,Scan for crowns
450469,CRNBRUX,C&B,Outsource Design full contour
450469,CRNBRUX,C&B,SCHEDULING
450469,CRNBRUX,C&B,Sinter
450469,CRNBRUX,C&B,Stain & Glaze
450522,DENAO4ZYT,CHAIRSIDE SERVICES,BUSOFF
450522,DENAO4ZYT,CHAIRSIDE SERVICES,CHAIRSIDE SERVICES
450522,DENAO4ZYT,CHAIRSIDE SERVICES,REMQC
450522,DENZIADSTE,CHAIRSIDE SERVICES,BUSOFF
450522,DENAO4ZYT,CHAIRSIDE SERVICES,SCHEDULING
450522,DENZIADSTE,CHAIRSIDE SERVICES,CHAIRSIDE SERVICES
450522,DENZIADSTE,CHAIRSIDE SERVICES,REMQC
450522,DENZIADSTE,CHAIRSIDE SERVICES,SCHEDULING
444209,INFCONT,MISC,OUTSRCBUS
444209,INFCONT,MISC,BUSOFF
444209,INFCONT,MISC,Removables
444209,INFCONT,MISC,ORTHO
444209,MODSTOREM,Removables,BUSOFF
444209,INFCONT,MISC,REMQC
444209,MODSTOREM,Removables,ORTHO
444209,INFCONT,MISC,SCHEDULING
444209,MODSTOREM,Removables,Removables
444209,MODSTOREM,Removables,OUTSRCBUS
444209,MODSTOREM,Removables,REMQC
444209,MODSTOREM,Removables,SCHEDULING
444209,ORTSPMAINT,ORTHO,BUSOFF
444209,ORTSPMAINT,ORTHO,ORTHO
444209,ORTSPMAINT,ORTHO,REMQC
